tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
892420643555336193,35168,7421,8942704,18,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
892177421306343426,30440,5518,8942704,18,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
891815181378084864,22885,3645,8942704,18,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
891689557279858688,38464,7595,8942704,18,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
891327558926688256,36723,8173,8942704,18,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
891087950875897856,18502,2743,8942704,18,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
890971913173991426,10759,1773,8942704,18,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
890729181411237888,59219,16609,8942704,18,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
890609185150312448,25489,3791,8942704,18,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
890240255349198849,29074,6431,8942704,18,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
890006608113172480,28039,6451,8942704,18,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
889880896479866881,25504,4382,8942704,18,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
889665388333682689,43796,8804,8942704,18,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
889638837579907072,24622,3934,8942704,18,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
889531135344209921,13873,1985,8942704,18,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
889278841981685760,22976,4684,8942704,18,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
888917238123831296,26599,3939,8942704,18,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
888804989199671297,23341,3724,8942704,18,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
888554962724278272,17998,3044,8942704,18,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
888078434458587136,19896,3051,8942704,18,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
887705289381826560,27657,4750,8942704,18,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
887517139158093824,42341,10353,8942704,18,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
887473957103951883,62672,15814,8942704,18,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
887343217045368832,30737,9266,8942704,18,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
887101392804085760,27993,5247,8942704,18,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
886983233522544640,31727,6725,8942704,18,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
886736880519319552,10910,2796,8942704,18,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
886680336477933568,20544,3937,8942704,18,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
886366144734445568,19283,2783,8942704,18,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
886267009285017600,108,3,8942704,18,Twitter for iPhone,Original tweet,n
886258384151887873,25551,5568,8942704,18,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
886054160059072513,0,96,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
885984800019947520,29757,5906,8942704,18,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
885528943205470208,32815,5623,8942704,18,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
885518971528720385,18702,3284,8942704,18,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
885311592912609280,0,16271,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
885167619883638784,19978,3848,8942704,18,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
884925521741709313,70196,15879,8942704,18,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
884876753390489601,25389,4912,8942704,18,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
884562892145688576,22184,4133,8942704,18,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
884441805382717440,24767,5015,8942704,18,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
884247878851493888,66147,17862,8942704,18,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
884162670584377345,18632,2632,8942704,18,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
883838122936631299,19938,3008,8942704,18,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
883482846933004288,41810,8684,8942704,18,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
883360690899218434,20703,3236,8942704,18,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
883117836046086144,33856,5842,8942704,18,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
882992080364220416,21811,3412,8942704,18,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
882762694511734784,25787,4295,8942704,18,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
882627270321602560,25602,5332,8942704,18,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
882268110199369728,40886,10201,8942704,18,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
882045870035918850,26757,4285,8942704,18,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
881906580714921986,22252,2996,8942704,18,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
881666595344535552,46278,9401,8942704,18,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
881633300179243008,115,7,8942704,18,Twitter for iPhone,Original tweet,s
881536004380872706,45180,14106,8942704,18,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
881268444196462592,21266,4673,8942704,18,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
880935762899988482,15629,2460,8942704,18,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
880872448815771648,19460,3365,8942703,18,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
880465832366813184,25989,5476,8942703,18,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
880221127280381952,24601,3658,8942703,18,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
880095782870896641,25237,3834,8942703,18,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
879862464715927552,20441,3070,8942703,18,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
879674319642796034,288,10,8942703,18,Twitter for iPhone,Original tweet,d
879492040517615616,21466,2791,8942703,18,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
879415818425184262,96574,39353,8942703,18,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
879376492567855104,15409,2756,8942703,18,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
879130579576475649,0,6010,8942703,18,Twitter for iPhone,This is a retweet,This is a retweet
879050749262655488,20609,4149,8942703,18,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
879008229531029506,17392,2363,8942703,18,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
878776093423087618,17732,3617,8942703,18,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
878604707211726852,27488,6232,8942703,18,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
878404777348136964,0,1126,8942703,18,Twitter for iPhone,This is a retweet,This is a retweet
878316110768087041,0,5858,8942703,18,Twitter for iPhone,This is a retweet,This is a retweet
878281511006478336,7052,1126,8942703,18,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
878057613040115712,38529,6010,8942703,18,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
877736472329191424,72365,16709,8942703,18,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
877611172832227328,0,70,8942703,18,Twitter for iPhone,This is a retweet,This is a retweet
877556246731214848,20771,3358,8942703,18,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
877316821321428993,25118,4595,8942703,18,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
877201837425926144,24823,4909,8942703,18,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
876838120628539392,18953,2945,8942703,18,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
876537666061221889,21783,4152,8942703,18,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
876484053909872640,17218,2090,8942703,18,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
876120275196170240,25664,4119,8942703,18,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
875747767867523072,23020,3773,8942703,18,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
875144289856114688,20100,4340,8942703,18,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
875097192612077568,25184,5392,8942703,18,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
875021211251597312,23422,4178,8942704,18,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
874680097055178752,25524,4106,8942704,18,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
874434818259525634,0,12860,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
874296783580663808,23907,3664,8942704,18,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
874057562936811520,20868,3532,8942704,18,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
874012996292530176,31363,9052,8942704,18,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
873580283840344065,22254,3498,8942704,18,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
873337748698140672,0,1404,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
873213775632977920,6583,1404,8942704,18,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
872967104147763200,25026,4796,8942704,18,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
872820683541237760,13562,3306,8942704,18,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
872620804844003328,19078,3236,8942704,18,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
872486979161796608,37479,8090,8942704,18,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
872122724285648897,31485,7216,8942704,18,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
871879754684805121,34510,9738,8942704,18,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
871762521631449091,18601,3102,8942704,18,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
871515927908634625,18580,3105,8942704,18,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
871166179821445120,0,5105,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
871102520638267392,19271,4925,8942704,18,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
871032628920680449,20958,3402,8942704,18,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
870804317367881728,30997,5528,8942704,18,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
870726314365509632,112,3,8942704,18,Twitter for iPhone,Original tweet,s
870656317836468226,11326,2332,8942704,18,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
870374049280663552,76791,23836,8942704,18,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
870308999962521604,20235,3714,8942704,18,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
870063196459192321,33680,7446,8942704,18,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
869772420881756160,39354,9107,8942704,18,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
869702957897576449,26028,5640,8942704,18,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
869596645499047938,14750,2784,8942704,18,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
869227993411051520,18870,3374,8942704,18,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
868880397819494401,60295,12926,8942704,18,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
868639477480148993,0,1848,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
868622495443632128,24586,4743,8942704,18,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
868552278524837888,9314,1848,8942704,18,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
867900495410671616,22414,3769,8942704,18,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
867774946302451713,31464,6601,8942704,18,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
867421006826221569,14873,2243,8942704,18,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
867072653475098625,0,107,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
867051520902168576,29824,7116,8942704,18,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
866720684873056260,18526,4332,8942704,18,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
866686824827068416,17822,3122,8942704,18,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
866450705531457537,113212,31856,8942704,18,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
866334964761202691,48483,12860,8942704,18,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
866094527597207552,0,7568,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
865718153858494464,23848,5094,8942704,18,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
865359393868664832,24559,4530,8942704,18,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
865006731092295680,26028,7012,8942704,18,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
864873206498414592,29941,7871,8942704,18,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
864279568663928832,13575,2721,8942704,18,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
864197398364647424,27831,7994,8942704,18,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,19182,3765,8942704,18,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
863553081350529029,14180,3807,8942704,18,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
863471782782697472,0,2196,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
863432100342583297,22113,4766,8942704,18,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
863427515083354112,2043,85,8942704,18,Twitter for iPhone,Original tweet,0
863079547188785154,8174,1010,8942704,18,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
863062471531167744,7837,2196,8942704,18,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
862831371563274240,17860,4680,8942704,18,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
862722525377298433,15939,3230,8942704,18,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
862457590147678208,19015,4475,8942704,18,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
862096992088072192,69044,21073,8942704,18,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
861383897657036800,33648,9774,8942704,18,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
861288531465048066,16008,3777,8942704,18,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
861005113778896900,15582,3489,8942704,18,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,1954,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
860924035999428608,0,722,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
860563773140209665,6990,1954,8942704,18,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
860524505164394496,22110,4838,8942704,18,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
860276583193509888,17202,3227,8942704,18,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
860184849394610176,15576,5374,8942704,18,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
860177593139703809,0,28316,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
859924526012018688,18352,3769,8942704,18,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
859851578198683649,14482,3234,8942704,18,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
859607811541651456,17468,1419,8942704,18,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
859196978902773760,84055,27680,8942704,18,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
859074603037188101,31661,12551,8942704,18,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
858860390427611136,0,7466,8942704,18,Twitter for iPhone,This is a retweet,This is a retweet
858843525470990336,14646,3192,8942704,18,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
858471635011153920,20253,4489,8942704,18,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
858107933456039936,14801,2666,8942705,18,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
857989990357356544,15095,2382,8942705,18,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
857746408056729600,32140,9825,8942705,18,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
857393404942143489,5533,1518,8942705,18,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
857263160327368704,18910,4177,8942705,18,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
857214891891077121,211,17,8942705,18,Twitter for iPhone,Original tweet,0
857062103051644929,0,154,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
857029823797047296,17738,3678,8942705,18,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
856543823941562368,15434,2677,8942705,18,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
856526610513747968,11210,1748,8942705,18,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
856330835276025856,0,620,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
856288084350160898,489,15,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
856282028240666624,26201,5838,8942705,18,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
855862651834028034,314,22,8942705,18,Twitter for iPhone,Original tweet,h
855860136149123072,4626,901,8942705,18,Twitter for iPhone,Original tweet,0
855857698524602368,11245,1959,8942705,18,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
855851453814013952,43409,16846,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
855818117272018944,25248,5059,8942705,18,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
855459453768019968,28174,7665,8942705,18,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
855245323840757760,0,5537,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
855138241867124737,0,40,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
854732716440526848,21564,5665,8942705,18,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
854482394044301312,27690,6376,8942705,18,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
854365224396361728,17938,4381,8942705,18,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
854120357044912130,30368,6969,8942705,18,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
854010172552949760,15442,2948,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
853760880890318849,27172,5408,8942705,18,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
853639147608842240,32927,9381,8942705,18,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
853299958564483072,14749,3336,8942705,18,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
852936405516943360,0,1869,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
852912242202992640,8584,1694,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
852672615818899456,14221,2033,8942705,18,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
852553447878664193,15501,3267,8942705,18,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
852311364735569921,31578,9354,8942705,18,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
852226086759018497,19060,6452,8942705,18,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
852189679701164033,10963,1501,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
851861385021730816,0,19,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
851591660324737024,15561,3272,8942705,18,Twitter for iPhone,Original tweet,https://t.co/0Gf60Esegi
851464819735769094,23205,6671,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
851224888060895234,19806,5440,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
850753642995093505,29433,8565,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
850380195714523136,12551,2457,8942705,18,Twitter for iPhone,Original tweet,https://t.co/qVVzFe9xaT
850333567704068097,3311,310,8942705,18,Twitter for iPhone,Original tweet,S
850145622816686080,15634,3586,8942705,18,Twitter for iPhone,Original tweet,https://t.co/PCX25VV78l
850019790995546112,19569,4609,8942705,18,Twitter for iPhone,Original tweet,https://t.co/ecb3LvExde
849776966551130114,29128,7181,8942705,18,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
849668094696017920,0,4701,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
849412302885593088,15245,2983,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
849336543269576704,10949,1788,8942705,18,Twitter for iPhone,Original tweet,https://t.co/C6cLzHKtpG
849051919805034497,40638,8016,8942705,18,Twitter for iPhone,Original tweet,https://t.co/r6GjO6MbZz
848690551926992896,24211,4106,8942705,18,Twitter for iPhone,Original tweet,https://t.co/bR2UgZPzRE
848324959059550208,23764,4389,8942705,18,Twitter for iPhone,Original tweet,https://t.co/S5ugyHf7c0
848213670039564288,7851,679,8942705,18,Twitter for iPhone,Original tweet,t
848212111729840128,15686,2869,8942705,18,Twitter for iPhone,Original tweet,https://t.co/KUBZuymfjF
847978865427394560,0,3096,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
847971574464610304,0,419,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
847962785489326080,22629,4820,8942705,18,Twitter for iPhone,Original tweet,https://t.co/1G620DbMlY
847842811428974592,5217,1252,8942705,18,Twitter for iPhone,Original tweet,https://t.co/YrKQoI5Dde
847617282490613760,6731,391,8942705,18,Twitter for iPhone,Original tweet,0
847606175596138505,18085,3258,8942705,18,Twitter for iPhone,Original tweet,https://t.co/WTPBWT6Ux1
847251039262605312,19751,4116,8942705,18,Twitter for iPhone,Original tweet,https://t.co/zhbRIZQgnq
847157206088847362,19099,5561,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Z4QpuSEvsc
847116187444137987,20681,3037,8942705,18,Twitter for iPhone,Original tweet,https://t.co/FoS7RUQGBI
846874817362120707,19360,3737,8942705,18,Twitter for iPhone,Original tweet,https://t.co/uaeFb7LCT9
846514051647705089,42945,10990,8942705,18,Twitter for iPhone,Original tweet,https://t.co/SIh5iOUSQh
846505985330044928,13626,2926,8942705,18,Twitter for iPhone,Original tweet,https://t.co/GJ8rozumsy
846153765933735936,30426,8613,8942705,18,Twitter for iPhone,Original tweet,https://t.co/a0CkS5ExFR
846139713627017216,29946,9616,8942705,18,Twitter for iPhone,Original tweet,https://t.co/4ctgpGcqAd
846042936437604353,15412,2726,8942705,18,Twitter for iPhone,Original tweet,https://t.co/0hLkztpiOW
845812042753855489,28184,8280,8942705,18,Twitter for iPhone,Original tweet,https://t.co/TLNexlqzXP
845677943972139009,24343,4596,8942705,18,Twitter for iPhone,Original tweet,https://t.co/R6xQ5n19T3
845397057150107648,7350,1701,8942705,18,Twitter for iPhone,Original tweet,https://t.co/V0oYQJp4Ei
845306882940190720,22524,5133,8942705,18,Twitter for iPhone,Original tweet,https://t.co/7mPCF4ZwEk
845098359547420673,0,7314,8942705,18,Twitter for iPhone,This is a retweet,This is a retweet
844979544864018432,13180,2432,8942705,18,Twitter for iPhone,Original tweet,https://t.co/a5OaJeRl9B
844973813909606400,14521,3029,8942705,18,Twitter for iPhone,Original tweet,https://t.co/7TWoMa3h5W
844580511645339650,15915,2973,8942705,18,Twitter for iPhone,Original tweet,https://t.co/FatDY8E0GO
844223788422217728,13211,2083,8942705,18,Twitter for iPhone,Original tweet,https://t.co/VI27R8R4nA
843981021012017153,14685,2830,8942705,18,Twitter for iPhone,Original tweet,https://t.co/Gu5wHx3CBd
843856843873095681,20771,4404,8942705,18,Twitter for iPhone,Original tweet,https://t.co/G0LD9dZhwh
843604394117681152,16339,2616,8942705,18,Twitter for iPhone,Original tweet,https://t.co/wHUElL84RC
843235543001513987,20803,5737,8942705,18,Twitter for iPhone,Original tweet,https://t.co/E1nJycIG61
842846295480000512,14821,3480,8942706,18,Twitter for iPhone,Original tweet,https://t.co/nFpNgCWWYs
842765311967449089,6508,1209,8942706,18,Twitter for iPhone,Original tweet,https://t.co/WSYSvm2ULO
842535590457499648,17572,3367,8942706,18,Twitter for iPhone,Original tweet,https://t.co/Tf0rh9ZgZe
842163532590374912,23668,5537,8942706,18,Twitter for iPhone,Original tweet,https://t.co/so1vpVVZX6
842115215311396866,13545,2894,8942706,18,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
841833993020538882,0,14389,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
841680585030541313,25002,7517,8942706,18,Twitter for iPhone,Original tweet,https://t.co/bZpfsvJxI2
841439858740625411,12228,3519,8942706,18,Twitter for iPhone,Original tweet,https://t.co/lFivFHjdCU
841320156043304961,19208,5295,8942706,18,Twitter for iPhone,Original tweet,https://t.co/cEORXhwZ5K
841314665196081154,15342,4456,8942706,18,Twitter Web Client,Original tweet,https://t.co/ARXIaLUxgN
841077006473256960,22175,5105,8942706,18,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
840761248237133825,0,1686,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
840728873075638272,0,15402,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
840698636975636481,172,2,8942706,18,Twitter for iPhone,Original tweet,n
840696689258311684,11929,931,8942706,18,Twitter for iPhone,Original tweet,https://t.co/2gclc1MNr7
840632337062862849,8725,1686,8942706,18,Twitter for iPhone,Original tweet,https://t.co/K0BVR0NyHn
840370681858686976,15957,4374,8942706,18,Twitter for iPhone,Original tweet,https://t.co/76iL7JUQdG
840268004936019968,18687,5513,8942706,18,Twitter for iPhone,Original tweet,https://t.co/JQT6a68X0D
839990271299457024,13044,2183,8942706,18,Twitter for iPhone,Original tweet,https://t.co/r7W1NbkOtr
839549326359670784,26641,7466,8942706,18,Twitter for iPhone,Original tweet,https://t.co/ESW7mcQeZV
839290600511926273,0,137,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
839239871831150596,26332,6276,8942706,18,Twitter for iPhone,Original tweet,https://t.co/JEXB9RwBmm
838952994649550848,19107,3853,8942706,18,Twitter for iPhone,Original tweet,https://t.co/ngAxYLVYHP
838921590096166913,10826,1963,8942706,18,Twitter for iPhone,Original tweet,https://t.co/oXVu9pNZZv
838916489579200512,0,33,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
838831947270979586,0,10616,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
838561493054533637,10668,1280,8942706,18,Twitter for iPhone,Original tweet,https://t.co/0tiRQreDkk
838476387338051585,21860,4580,8942706,18,Twitter for iPhone,Original tweet,https://t.co/51FXNuouHI
838201503651401729,0,9669,8942706,18,Twitter for iPhone,This is a retweet,This is a retweet
838150277551247360,1620,318,8942706,18,Twitter for iPhone,Original tweet,0
838085839343206401,136,1,8942706,18,Twitter for iPhone,Original tweet,0
838083903487373313,17171,3002,8942706,18,Twitter for iPhone,Original tweet,https://t.co/meUc8jufAO
